0.4748,0.4444444444444444,1.0,0.0,
0.59608,0.4444444444444444,1.0,0.0,
0.75402,0.4444444444444444,1.0,0.0,
0.70828,0.4444444444444444,1.0,0.0,
0.54318,0.4444444444444444,1.0,0.0,
0.36926,0.4444444444444444,1.0,0.0,
0.70022,0.4444444444444444,1.0,0.0,
0.71946,0.4444444444444444,1.0,0.0,
0.58488,0.7777777777777778,1.0,0.0,
0.46056,0.4444444444444444,1.0,0.0,
0.4369,0.4444444444444444,1.0,0.0,
0.30828,0.4444444444444444,1.0,0.0,
0.40978,0.5555555555555556,1.0,0.0,
0.58724,0.4444444444444444,1.0,0.0,
0.6353,0.4444444444444444,1.0,0.0,
0.50522,0.4444444444444444,1.0,0.0,
0.48184,0.4444444444444444,1.0,0.0,
0.2874,0.4444444444444444,1.0,0.0,
0.20458,0.4444444444444444,1.0,0.0,
0.10114,0.4444444444444444,1.0,0.0,
0.35046,0.4444444444444444,1.0,0.0,
0.54692,0.4444444444444444,1.0,0.0,
0.56064,0.4444444444444444,0.0,1.0,
0.52626,0.1111111111111111,0.0,1.0,
0.58582,0.4444444444444444,1.0,0.0,
0.49892,0.4444444444444444,1.0,0.0,
0.43946,0.2222222222222222,1.0,0.0,
0.31534,0.1111111111111111,1.0,0.0,
0.647,0.7777777777777778,0.0,1.0,
0.57634,0.2222222222222222,1.0,0.0,
0.67358,0.2222222222222222,0.0,1.0,
0.7944,0.1111111111111111,0.0,1.0,
0.65102,0.5555555555555556,1.0,0.0,
0.43292,0.2222222222222222,1.0,0.0,
0.40282,0.2222222222222222,1.0,0.0,
0.31982,0.1111111111111111,1.0,0.0,
0.7989,0.8888888888888888,0.0,1.0,
0.70988,0.4444444444444444,0.0,1.0,
0.7143,0.2222222222222222,1.0,0.0,
0.77798,0.2222222222222222,1.0,0.0,
0.81488,0.2222222222222222,0.0,1.0,
0.44804,0.6666666666666666,1.0,0.0,
0.53498,0.3333333333333333,1.0,0.0,
0.53672,0.2222222222222222,1.0,0.0,
0.57314,0.2222222222222222,1.0,0.0,
0.59286,0.2222222222222222,1.0,0.0,
0.31516,0.3333333333333333,1.0,0.0,
0.92252,0.3333333333333333,0.0,1.0,
0.92244,0.1111111111111111,0.0,1.0,
0.9208,0.1111111111111111,1.0,0.0,
0.89846,0.1111111111111111,0.0,1.0,
0.89904,0.1111111111111111,1.0,0.0,
0.93994,0.1111111111111111,1.0,0.0,
0.93994,0.1111111111111111,1.0,0.0,
0.52128,0.5555555555555556,1.0,0.0,
0.9394,0.3333333333333333,0.0,1.0,
0.94096,0.1111111111111111,0.0,1.0,
0.91828,0.1111111111111111,0.0,1.0,
0.96364,0.1111111111111111,0.0,1.0,
0.5013,0.4444444444444444,1.0,0.0,
0.46412,0.4444444444444444,1.0,0.0,
0.46506,0.2222222222222222,1.0,0.0,
0.51754,0.2222222222222222,1.0,0.0,
0.51606,0.2222222222222222,1.0,0.0,
0.74706,0.2222222222222222,1.0,0.0,
0.7469,0.2222222222222222,1.0,0.0,
0.67762,0.8888888888888888,1.0,0.0,
0.75136,0.4444444444444444,0.0,1.0,
0.75244,0.2222222222222222,1.0,0.0,
0.96718,0.2222222222222222,0.0,1.0,
0.97968,0.2222222222222222,0.0,1.0,
0.97916,0.2222222222222222,1.0,0.0,
0.63086,0.7777777777777778,1.0,0.0,
0.33176,0.4444444444444444,0.0,1.0,
0.3651,0.2222222222222222,1.0,0.0,
0.80518,0.2222222222222222,0.0,1.0,
0.64844,0.5555555555555556,0.0,1.0,
0.49226,0.4444444444444444,1.0,0.0,
0.43824,0.4444444444444444,1.0,0.0,
0.44264,0.3333333333333333,1.0,0.0,
0.48884,0.3333333333333333,1.0,0.0,
0.49536,0.2222222222222222,1.0,0.0,
0.58924,0.8888888888888888,1.0,0.0,
0.58792,0.4444444444444444,1.0,0.0,
0.74286,0.4444444444444444,1.0,0.0,
0.80346,0.4444444444444444,0.0,1.0,
0.85482,0.3333333333333333,1.0,0.0,
0.85224,0.2222222222222222,1.0,0.0,
0.6021,0.8888888888888888,0.0,1.0,
0.59914,0.4444444444444444,1.0,0.0,
0.4362,0.4444444444444444,1.0,0.0,
0.34398,0.4444444444444444,1.0,0.0,
0.35762,0.3333333333333333,0.0,1.0,
0.63192,0.3333333333333333,1.0,0.0,
0.81644,0.3333333333333333,0.0,1.0,
0.81532,0.3333333333333333,1.0,0.0,
0.79936,0.3333333333333333,1.0,0.0,
0.55922,0.3333333333333333,1.0,0.0,
0.56154,0.3333333333333333,1.0,0.0,
0.37822,0.8888888888888888,1.0,0.0,
0.25392,0.3333333333333333,0.0,1.0,
0.18296,0.3333333333333333,1.0,0.0,
0.8676,0.3333333333333333,0.0,1.0,
0.41204,0.6666666666666666,1.0,0.0,
0.5644,0.3333333333333333,1.0,0.0,
0.56206,0.3333333333333333,1.0,0.0,
0.59954,0.3333333333333333,1.0,0.0,
0.5526,0.2222222222222222,0.0,1.0,
0.4478,0.2222222222222222,1.0,0.0,
0.34128,0.2222222222222222,1.0,0.0,
0.33828,0.2222222222222222,0.0,1.0,
0.27132,0.2222222222222222,1.0,0.0,
0.3712,0.6666666666666666,1.0,0.0,
0.37596,0.2222222222222222,1.0,0.0,
0.2152,0.2222222222222222,1.0,0.0,
0.58502,0.2222222222222222,0.0,1.0,
0.58742,0.2222222222222222,1.0,0.0,
0.53176,0.2222222222222222,1.0,0.0,
0.61768,0.4444444444444444,1.0,0.0,
0.62322,0.2222222222222222,1.0,0.0,
0.52722,0.2222222222222222,1.0,0.0,
0.42434,0.2222222222222222,1.0,0.0,
0.42256,0.2222222222222222,1.0,0.0,
0.37758,0.2222222222222222,1.0,0.0,
0.4724,0.3333333333333333,0.0,1.0,
0.2965,0.2222222222222222,1.0,0.0,
0.29584,0.2222222222222222,1.0,0.0,
0.27066,0.2222222222222222,0.0,1.0,
0.30044,0.2222222222222222,0.0,1.0,
0.59272,0.6666666666666666,0.0,1.0,
0.6011,0.2222222222222222,1.0,0.0,
0.76122,0.2222222222222222,0.0,1.0,
0.74932,0.2222222222222222,1.0,0.0,
0.87548,0.2222222222222222,1.0,0.0,
0.74492,0.7777777777777778,1.0,0.0,
0.74054,0.2222222222222222,1.0,0.0,
0.95376,0.2222222222222222,0.0,1.0,
0.9521,0.2222222222222222,0.0,1.0,
0.95312,0.2222222222222222,1.0,0.0,
0.9737,0.2222222222222222,0.0,1.0,
0.9966,0.2222222222222222,0.0,1.0,
0.53408,0.6666666666666666,0.0,1.0,
0.58838,0.2222222222222222,0.0,1.0,
0.58592,0.2222222222222222,0.0,1.0,
0.61614,0.2222222222222222,1.0,0.0,
0.57414,0.2222222222222222,1.0,0.0,
0.5386,0.3333333333333333,1.0,0.0,
0.56048,0.3333333333333333,0.0,1.0,
0.56254,0.2222222222222222,1.0,0.0,
0.70446,0.2222222222222222,0.0,1.0,
0.70152,0.2222222222222222,1.0,0.0,
0.86856,0.2222222222222222,1.0,0.0,
0.8715,0.2222222222222222,1.0,0.0,
0.52108,0.4444444444444444,0.0,1.0,
0.78416,0.3333333333333333,0.0,1.0,
0.7546,0.2222222222222222,0.0,1.0,
0.59762,0.2222222222222222,0.0,1.0,
0.38254,0.7777777777777778,0.0,1.0,
0.38056,0.2222222222222222,0.0,1.0,
0.255,0.2222222222222222,0.0,1.0,
0.23956,0.1111111111111111,1.0,0.0,
0.22016,0.1111111111111111,0.0,1.0,
0.7062,0.4444444444444444,0.0,1.0,
0.71018,0.2222222222222222,1.0,0.0,
0.65178,0.2222222222222222,1.0,0.0,
0.6566,0.1111111111111111,1.0,0.0,
0.65242,0.1111111111111111,1.0,0.0,
0.79872,1.0,1.0,0.0,
0.79548,0.2222222222222222,1.0,0.0,
0.80726,0.2222222222222222,1.0,0.0,
0.80572,0.2222222222222222,1.0,0.0,
0.84952,0.2222222222222222,1.0,0.0,
0.84626,0.1111111111111111,1.0,0.0,
0.96266,0.1111111111111111,1.0,0.0,
0.96304,0.1111111111111111,1.0,0.0,
0.5848,0.8888888888888888,0.0,1.0,
0.62594,0.2222222222222222,1.0,0.0,
0.62742,0.2222222222222222,1.0,0.0,
0.86374,0.2222222222222222,0.0,1.0,
0.99862,0.1111111111111111,0.0,1.0,
0.64664,0.8888888888888888,0.0,1.0,
0.69466,0.2222222222222222,0.0,1.0,
0.6929,0.1111111111111111,1.0,0.0,
0.56254,0.1111111111111111,0.0,1.0,
0.56542,0.1111111111111111,0.0,1.0,
0.55554,0.1111111111111111,1.0,0.0,
0.25246,0.1111111111111111,0.0,1.0,
0.74064,0.8888888888888888,1.0,0.0,
0.81764,0.2222222222222222,0.0,1.0,
0.825,0.1111111111111111,0.0,1.0,
0.82452,0.1111111111111111,0.0,1.0,
0.77544,0.1111111111111111,1.0,0.0,
0.38882,1.0,1.0,0.0,
0.38262,0.6666666666666666,1.0,0.0,
0.73244,0.6666666666666666,0.0,1.0,
0.74948,0.2222222222222222,0.0,1.0,
0.69024,0.1111111111111111,0.0,1.0,
0.62788,0.7777777777777778,0.0,1.0,
0.51894,0.5555555555555556,1.0,0.0,
0.42412,0.2222222222222222,1.0,0.0,
0.83656,0.1111111111111111,1.0,0.0,
0.64544,0.4444444444444444,0.0,1.0,
0.6499,0.4444444444444444,1.0,0.0,
0.59518,0.4444444444444444,0.0,1.0,
0.59946,0.2222222222222222,0.0,1.0,
0.5993,0.2222222222222222,1.0,0.0,
0.65904,0.2222222222222222,0.0,1.0,
0.65694,0.2222222222222222,1.0,0.0,
0.65524,0.2222222222222222,1.0,0.0,
0.55698,0.2222222222222222,1.0,0.0,
0.56166,0.2222222222222222,1.0,0.0,
0.64608,0.4444444444444444,1.0,0.0,
0.64764,0.4444444444444444,1.0,0.0,
0.6251,0.4444444444444444,1.0,0.0,
0.62606,0.2222222222222222,1.0,0.0,
0.62638,0.2222222222222222,1.0,0.0,
0.60476,0.2222222222222222,0.0,1.0,
0.60144,0.2222222222222222,0.0,1.0,
0.35404,0.2222222222222222,0.0,1.0,
0.54432,0.7777777777777778,1.0,0.0,
0.54292,0.4444444444444444,1.0,0.0,
0.54492,0.4444444444444444,1.0,0.0,
0.70292,0.4444444444444444,0.0,1.0,
0.70322,0.2222222222222222,0.0,1.0,
0.97252,0.2222222222222222,0.0,1.0,
0.97242,0.2222222222222222,1.0,0.0,
0.99696,0.2222222222222222,1.0,0.0,
0.64526,0.8888888888888888,0.0,1.0,
0.6502,0.2222222222222222,0.0,1.0,
0.49652,0.2222222222222222,1.0,0.0,
0.44696,0.2222222222222222,1.0,0.0,
0.49462,0.2222222222222222,0.0,1.0,
0.426,0.4444444444444444,0.0,1.0,
0.42854,0.2222222222222222,1.0,0.0,
0.22608,0.2222222222222222,1.0,0.0,
0.13018,0.2222222222222222,1.0,0.0,
0.049,0.1111111111111111,1.0,0.0,
0.53436,0.3333333333333333,1.0,0.0,
0.41924,0.3333333333333333,1.0,0.0,
0.36972,0.2222222222222222,1.0,0.0,
0.52316,0.2222222222222222,1.0,0.0,
0.489,1.0,1.0,0.0,
0.28058,0.2222222222222222,1.0,0.0,
0.27636,0.2222222222222222,1.0,0.0,
0.08534,0.2222222222222222,1.0,0.0,
0.57394,0.4444444444444444,1.0,0.0,
0.4606,0.2222222222222222,1.0,0.0,
0.40416,0.2222222222222222,1.0,0.0,
0.29908,0.2222222222222222,1.0,0.0,
0.41302,0.2222222222222222,1.0,0.0,
0.28628,0.2222222222222222,1.0,0.0,
0.4041,0.2222222222222222,1.0,0.0,
0.39992,0.2222222222222222,1.0,0.0,
0.95768,0.1111111111111111,0.0,1.0,
0.95528,0.1111111111111111,1.0,0.0,
0.58998,0.6666666666666666,1.0,0.0,
0.79864,0.2222222222222222,1.0,0.0,
0.7941,0.2222222222222222,0.0,1.0,
0.83676,0.1111111111111111,0.0,1.0,
0.70604,0.4444444444444444,0.0,1.0,
0.72824,0.4444444444444444,1.0,0.0,
0.67304,0.4444444444444444,0.0,1.0,
0.67276,0.3333333333333333,1.0,0.0,
0.72096,0.3333333333333333,1.0,0.0,
0.72384,0.2222222222222222,1.0,0.0,
0.7364,0.4444444444444444,1.0,0.0,
0.75456,0.4444444444444444,1.0,0.0,
0.69304,0.4444444444444444,1.0,0.0,
0.69366,0.3333333333333333,1.0,0.0,
0.73274,0.3333333333333333,1.0,0.0,
0.734,0.2222222222222222,1.0,0.0,
0.76906,0.8888888888888888,0.0,1.0,
0.77122,0.4444444444444444,1.0,0.0,
0.7844,0.4444444444444444,1.0,0.0,
0.99656,0.4444444444444444,0.0,1.0,
0.99892,0.3333333333333333,0.0,1.0,
0.47274,0.7777777777777778,1.0,0.0,
0.67734,0.5555555555555556,0.0,1.0,
0.67642,0.2222222222222222,1.0,0.0,
0.7045,0.2222222222222222,1.0,0.0,
0.70598,0.2222222222222222,1.0,0.0,
0.72848,0.2222222222222222,1.0,0.0,
0.56068,0.7777777777777778,1.0,0.0,
0.79492,0.5555555555555556,1.0,0.0,
0.79556,0.2222222222222222,1.0,0.0,
0.75634,0.2222222222222222,0.0,1.0,
0.81494,0.2222222222222222,1.0,0.0,
0.4291,0.6666666666666666,1.0,0.0,
0.48154,0.4444444444444444,0.0,1.0,
0.64574,0.2222222222222222,1.0,0.0,
0.6333,0.2222222222222222,1.0,0.0,
0.62806,0.3333333333333333,1.0,0.0,
0.50796,0.3333333333333333,1.0,0.0,
