0.64206,0.4444444444444444,0.015544373577769943,3.2050254799525656E-4,0.0022435178359667958,1.0,0.0,
0.50454,0.4444444444444444,0.015223871029774686,0.0,0.0032050254799525658,1.0,0.0,
0.50232,0.3333333333333333,0.015223871029774686,6.410050959905131E-4,0.004166533123938335,1.0,0.0,
0.50724,0.2222222222222222,0.014582865933784174,3.2050254799525656E-4,0.005769045863914618,1.0,0.0,
0.44982,0.2222222222222222,0.014262363385788917,0.0,0.0060895484119098744,0.0,1.0,
0.45154,0.2222222222222222,0.013941860837793661,6.410050959905131E-4,0.008012563699881414,1.0,0.0,
0.32028,0.2222222222222222,0.013300855741803147,0.0,0.011858594275824494,1.0,0.0,
0.32118,0.2222222222222222,0.013300855741803147,3.2050254799525656E-4,0.012179096823819749,1.0,0.0,
0.8533,1.0,0.06022242876830871,3.2050254799525656E-4,8.012563699881414E-4,1.0,0.0,
0.84968,0.4444444444444444,0.05990192622031345,3.2050254799525656E-4,0.002884522931957309,1.0,0.0,
0.8639,0.4444444444444444,0.059581423672318196,0.0,0.0032050254799525658,0.0,1.0,
0.86264,0.2222222222222222,0.059260921124322935,3.2050254799525656E-4,0.004807538219928849,0.0,1.0,
0.86402,0.2222222222222222,0.05861991602833243,3.2050254799525656E-4,0.0064100509599051315,0.0,1.0,
0.86442,0.2222222222222222,0.057978910932341914,3.2050254799525656E-4,0.008653568795871928,1.0,0.0,
0.80374,0.2222222222222222,0.05765840838434665,0.0,0.011858594275824494,1.0,0.0,
0.8027,0.2222222222222222,0.05765840838434665,3.2050254799525656E-4,0.012499599371815006,1.0,0.0,
0.35756,0.5555555555555556,0.0037178295567449763,3.2050254799525656E-4,0.0011217589179833979,0.0,1.0,
0.32572,0.4444444444444444,0.003076824460754463,3.2050254799525656E-4,0.003525528027947822,0.0,1.0,
0.3228,0.2222222222222222,0.00243581936476395,3.2050254799525656E-4,0.005448543315919362,1.0,0.0,
0.17686,0.2222222222222222,0.0021153168167686934,6.410050959905131E-4,0.007051056055895644,0.0,1.0,
0.93646,0.2222222222222222,0.0011538091727829236,0.0,0.011858594275824494,0.0,1.0,
0.93664,0.2222222222222222,8.33306624787667E-4,0.0,0.012820101919810263,1.0,0.0,
0.4592,0.5555555555555556,0.010380814921727545,4.163428444543133E-4,0.0018041523259686911,1.0,0.0,
0.32104,0.5555555555555556,0.009964472077273231,0.0,0.0033307427556345066,1.0,0.0,
0.32026,0.5555555555555556,0.009964472077273231,5.55123792605751E-4,0.0041634284445431335,1.0,0.0,
0.32022,0.3333333333333333,0.00940934828466748,5.55123792605751E-4,0.006383923614966138,1.0,0.0,
0.58408,0.3333333333333333,0.008854224492061729,0.0,0.0072166093038747645,1.0,0.0,
0.59078,0.2222222222222222,0.008854224492061729,5.55123792605751E-4,0.00804929499278339,1.0,0.0,
0.58538,0.2222222222222222,0.00829910069945598,2.775618963028755E-4,0.009437104474297768,1.0,0.0,
